consorciado;numero requerimiento;fecha requerimiento;descripcion;tipo solicitud;sede;ubicacion;numero cotizacion consorcio;fecha cotizacion consorcio;numero cotizacion consorciado;fecha cotizacion consorciado;estado cotizacion;valor mano de obra;valor materiales;costo directo;administracion;imprevistos;utilidad;impuesto;total;valor facturado;valor pagado;numero factura;tipo acta;fecha acta;detalle acta;pago consorciado;numero factura consorciado;valor mano obra consorciado;valor materiales consorciado;costo directo consorciado;administracion consorciado;imprevistos consorciado;utilidad consorciado;impuesto consorciado;total consorciado;valor mano obra administracion;valor materiales administracion;costo directo administracion;administracion administracion;imprevistos administracion;utilidad administracion;impuesto administracion;total administracion
INCOEL LTDA;00000153;2009-05-15;"Control de Acceso y Circuito Cerrado de Televisión";Proyecto;CERVECERIA AGUILA;Barranquilla;00000142-00;2009-05-28;OM09-326 ;2009-05-29;Pendiente;18655073;37855250;56510323;0;0;0;9041651;65551974;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000179;2009-06-01;"Adecuaciones Ventas ";Proyecto;TECHO;Bogotá;00000143-00;2009-06-01;OM09-331 ;2009-05-29;Pendiente;4955000;13291000;18246000;0;0;0;2919360;21165360;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ENERCON LTDA;00000170;2009-05-28;"Reparación Iluminación Bodegas";Proyecto;PEREIRA - CD;Pereira;00000144-00;2009-05-28;EPER-058-09 ;2009-05-29;Facturada total;1420000;1537783;2957783;0;0;0;473245;3431028;3431028;3045333;140,144,160;Acta finalización;2009-10-24;;Si;140,144,160;1008298;1364915;2373213;0;0;0;379714;2752927;252074;0;252074;0;0;0;40332;292406
INGELCOR LTDA;00000178;2009-06-01;"Obras electricas POSM.";Proyecto;VALLEDUPAR - CD;Valledupar;00000145-00;2009-06-09;ING 008;2009-06-03;Facturada total;5310000;19490000;24800000;2480000;1240000;1240000;198400;28718400;29598400;29371136;217;Acta finalización;2009-11-06;;No;217;5205910;19107944;24313854;2431385;1215693;1215693;194511;29371136;0;0;0;0;0;0;0;0
INGELCOR LTDA;00000181;2009-06-01;"Instalaciones del punto frío LA TIENDA DEL OSO en el Rodadero";Proyecto;SANTA MARTA - EL RODADERO;Santa Marta;00000146-00;2009-06-02;;2009-06-02;Descartada;9650000;24220500;33870500;0;0;0;5419280;39289780;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000174;2009-05-31;"Cambio de Seccionador de 13.2 KV en area de cocinas";Servicio por demanda;CERVECERIA BUCARAMANGA;Bucaramanga;00000147-00;2009-05-31;CT-CIM-09-27 ;2009-06-02;Pendiente;290000;40000;330000;0;0;0;52800;382800;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000175;2009-05-31;"Conexión de Timers en circuitos de alumbrado de 220V en envasadora. ";Servicio por demanda;CERVECERIA BUCARAMANGA;Bucaramanga;00000148-00;2009-05-31;CT-CIM-09-28 ;2009-06-02;Facturada total;50000;240000;290000;0;0;0;46400;336400;336400;0;268;Acta finalización;2009-11-06;;No;268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000176;2009-05-31;"Mejoramiento de extracción de calor de gabinetes metalicos que contienen variadores de velocidad en seccion de envase";Proyecto;CERVECERIA BUCARAMANGA;Bucaramanga;00000149-00;2009-05-31;CT-CIM-09-29 ;2009-06-02;Pendiente;780000;1608000;2388000;0;0;0;382080;2770080;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000177;2009-05-31;"Conexión de tablero de equipos de medición y fuerza para descargue de soda en lavadora 2";Proyecto;CERVECERIA BUCARAMANGA;Bucaramanga;00000150-00;2009-05-31;CT-CIM-09-30 ;2009-06-02;Pendiente;1289000;1200000;2489000;0;0;0;398240;2887240;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000182;2009-06-01;"Mantenimiento Transformador";Proyecto;CALI - VENTAS;Cali;00000151-00;2009-06-01;OM09-327 ;2009-06-02;Reemplazada;11746779;32693636;44440415;0;0;0;7110466;51550881;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000010;2009-02-11;"Trabajos Eléctricos Deposito";Proyecto;BOGOTA - CD SUROCC AUTOSUR;Bogotá;00000152-00;2009-06-01;OM09-328 ;2009-06-02;Facturada total;5292993;1880579;7173572;0;0;0;1147771;8321343;8321344;7391218;185;Acta finalización;2009-10-24;;Si;185;3761091;1670376;5431467;0;0;0;869035;6300502;940273;0;940273;0;0;0;150444;1090717
INCOEL LTDA;00000144;2009-05-15;"Acometidas Electricas y Tablero para instalar una nueva UPS DE 30 KVA";Proyecto;BOGOTA - DIR GRAL CALLE 94;Bogotá;00000153-00;2009-06-02;OM09-329 ;2009-06-02;Pendiente;1371440;9904197;11275637;0;0;0;1804101;13079738;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000159;2009-05-23;"Instalar compresor en el centro de Distribución";Servicio por demanda;POPAYAN - CD;Popayán;00000154-00;2009-06-02;OM09-330 ;2009-06-02;Facturada total;51603;34604;86207;0;0;0;13793;100000;100000;88823;155;Acta finalización;2009-10-24;;Si;155;36668;30736;67404;0;0;0;10785;78189;9167;0;9167;0;0;0;1467;10634
INCOEL LTDA;00000184;2009-06-03;"Instalaciones Electricas y Adecuaciones Autosur";Proyecto;BOGOTA - CD SUROCC AUTOSUR;Bogotá;00000155-00;2009-06-03;OM09-332 ;2009-06-03;Reemplazada;11334600;23209318;34543918;0;0;0;5527026;40070944;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000107;2009-04-27;"Mantenimiento subestación 115kV, interruptor y celdas de Media Tensión";Mantenimiento;CERVECERIA DE BOYACA;Tibasosa;00000156-00;2009-06-03;OF-CIM-09-10 ;2009-06-04;Pendiente;9120000;12390000;21510000;0;0;0;3441600;24951600;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000186;2009-06-03;"Suministro banco baterias para alimentacion servicios auxiliares 125 vdc subestacion 115 kv ";Proyecto;CERVECERIA DE BOYACA;Tibasosa;00000157-00;2009-06-03;OF-CIM-09-11 ;2009-06-04;Pendiente;280000;33640000;33920000;0;0;0;5427200;39347200;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000188;2009-06-04;"Mantenimiento y Adecuaciones Electricas edificio puerta de hierro";Proyecto;TECHO;Bogotá;00000158-00;2009-06-05;OM09-334 ;2009-06-04;Pendiente;4662511;1450000;6112511;0;0;0;978001;7090512;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000190;2009-06-05;"Instalación TV plasma en edificio Deposito";Proyecto;CERVECERIA DEL VALLE;Yumbo;00000159-00;2009-06-05;OM09-335 ;2009-06-16;Facturada total;470567;929433;1400000;0;0;0;224000;1624000;1624000;1442000;177;Acta finalización;2009-10-24;;Si;177;334265;825272;1159537;0;0;0;185526;1345063;83566;0;83566;0;0;0;13371;96937
INCOEL LTDA;00000128;2009-05-11;"Mantenimiento a la Iluminación fluorescente División Ventas";Servicio por demanda;BOGOTA - CD SUROCC AUTOSUR;Bogotá;00000160-00;2009-06-09;OM09-341 ;2009-06-09;Facturada total;115000;150500;265500;0;0;0;42480;307980;307980;273555;155;Acta finalización;2009-10-24;;Si;155;81717;133678;215395;0;0;0;34463;249858;20429;0;20429;0;0;0;3269;23698
INCOEL LTDA;00000172;2009-05-29;"Lampara dañada Gestion Documental";Servicio por demanda;TECHO;Bogotá;00000161-00;2009-06-09;OM09-339 ;2009-06-09;Facturada total;56000;92200;148200;0;0;0;23712;171912;171912;152696;155;Acta finalización;2009-10-24;;Si;155;39792;81894;121686;0;0;0;19470;141156;9948;0;9948;0;0;0;1592;11540
INCOEL LTDA;00000180;2009-06-01;"Mantenimiento Iluminacion Div Ing Oficina Miguel Angel";Servicio por demanda;TECHO;Bogotá;00000162-00;2009-06-09;OM09-338 ;2009-06-09;Facturada total;12000;11600;23600;0;0;0;3776;27376;27376;24316;155;Acta finalización;2009-10-24;;Si;155;8527;10303;18830;0;0;0;3013;21843;2132;0;2132;0;0;0;341;2473
INCOEL LTDA;00000171;2009-05-29;"Cambio de tubos luces de baño y oficina Aviatur";Servicio por demanda;TECHO;Bogotá;00000163-00;2009-06-17;OM09-350;2009-06-17;Facturada total;40000;57700;97700;0;0;0;15632;113332;113332;100664;155;Acta finalización;2009-10-24;;Si;155;28423;51250;79673;0;0;0;12748;92421;7106;0;7106;0;0;0;1137;8243
INCOEL LTDA;00000185;2009-06-03;"Falla Iluminación Taller de Montacargas";Servicio por demanda;TECHO;Bogotá;00000164-00;2009-06-09;OM09-342 ;2009-06-10;Facturada total;11239;0;11239;0;0;0;1798;13037;13037;11580;155;Acta finalización;2009-10-24;;Si;155;7986;0;7986;0;0;0;1278;9264;1997;0;1997;0;0;0;319;2316
ANDINA S.A.;00000165;2009-05-27;"Ampliacion Deposito";Proyecto;CERVECERIA BUCARAMANGA;Bucaramanga;00000165-00;2009-06-09;OF-CIM-09-12 ;2009-06-09;Ejecutada;12405000;38607500;51012500;0;0;0;8162000;59174500;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000086;2009-04-17;"Acom UPS 20 KVA";Proyecto;BOGOTA - VTAS SURORIENTE AMERICAS;Bogotá;00000166-00;2009-04-23;OM09-271 ;2009-06-09;Facturada total;1980000;22754339;24734339;0;0;0;3957494;28691833;28691833;25484778;194;Acta finalización;2009-10-24;;Si;194;1406947;20210952;21617899;0;0;0;3458864;25076763;351737;0;351737;0;0;0;56278;408015
INCOEL LTDA;00000086;2009-04-17;"Acom UPS 20 KVA";Proyecto;BOGOTA - VTAS SURORIENTE AMERICAS;Bogotá;00000167-00;2009-04-23;OM09-271 ;2009-11-06;Facturada total;600000;8141001;8741001;0;0;0;1398560;10139561;10139560;0;258;Acta finalización;2009-11-06;;No;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000091;2009-04-20;"Cambio de Planta Electrica 75 KVA.";Proyecto;CALI - VENTAS;Cali;00000168-00;2009-04-24;OM09-269A ;2009-06-09;Facturada total;4886150;19052200;23938350;0;0;0;3830136;27768486;27768486;24664639;196;Acta finalización;2009-10-24;;Si;196;3471997;16922624;20394621;0;0;0;3263139;23657760;867999;0;867999;0;0;0;138880;1006879
INCOEL LTDA;00000091;2009-04-20;"Cambio de Planta Electrica 75 KVA.";Proyecto;CALI - VENTAS;Cali;00000169-00;2009-04-24;OM09-269B ;2009-11-06;Facturada total;4423500;21222148;25645648;0;0;0;4103303;29748951;29748952;26389372;244;Acta finalización;2009-11-06;;Si;244;3139160;18825509;21964669;0;0;0;3514347;25479016;784790;0;784790;0;0;0;125566;910356
INCOEL LTDA;00000193;2009-06-09;"Daño iluminación portería Alsacia, no hay iluminación en la nave 112";Servicio por demanda;TECHO;Bogotá;00000170-00;2009-06-09;OM09-340 ;2009-06-09;Facturada total;64000;108500;172500;0;0;0;27600;200100;200100;177734;155;Acta finalización;2009-10-24;;Si;155;45477;96373;141850;0;0;0;22696;164546;11369;0;11369;0;0;0;1819;13188
INGELCOR LTDA;00000178;2009-06-01;"Obras electricas POSM.";Proyecto;VALLEDUPAR - CD;Valledupar;00000171-00;2009-06-10;39973;2009-06-10;Facturada total;2810000;1550000;4360000;436000;218000;218000;34880;5048880;5266880;0;171;Acta finalización;2009-11-06;;No;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000197;2009-06-10;"Adecuaciones en el salón Águila Oficina Distribución";Proyecto;TECHO;Bogotá;00000172-00;2009-06-10;OM09-345 ;2009-07-14;Facturada total;1032660;2262889;3295549;0;0;0;527287;3822836;3822837;3395536;170;Acta finalización;2009-10-24;;Si;170;733787;2009953;2743740;0;0;0;438998;3182738;183447;0;183447;0;0;0;29351;212798
INCOEL LTDA;00000194;2009-06-09;"Instalar punto eléctrico frente a tanque de combustible Surtidor de Gasolina, CD Autosur";Servicio por demanda;BOGOTA - CD SUROCC AUTOSUR;Bogotá;00000173-00;2009-06-10;OM09-344 ;2009-06-10;Reemplazada;190000;292759;482759;0;0;0;77241;560000;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000196;2009-06-10;"Adecuación de cableado en zona de cavas";Proyecto;CERVECERIA BUCARAMANGA;Bucaramanga;00000174-00;2009-06-09;CT-CIM-09-26 ;2009-06-10;Pendiente;10703400;13154000;23857400;0;0;0;3817184;27674584;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000195;2009-06-09;"Poda y despeje del corredor de la línea de media y baja tensión";Proyecto;VILLAVICENCIO - CD;Villavicencio;00000175-00;2009-06-09;CT-CIM-09-33 ;2009-06-10;Facturada total;1862500;0;1862500;0;0;0;298000;2160500;2160500;1919008;155;Acta finalización;2009-10-26;;Si;155;1323454;0;1323454;0;0;0;211753;1535207;330863;0;330863;0;0;0;52938;383801
ANDINA S.A.;00000173;2009-05-29;"Iluminación y mantenimiento patio de motores";Proyecto;VILLAVICENCIO - CD;Villavicencio;00000176-00;2009-06-09;CT-CIM-09-34 ;2009-06-11;Pendiente;3655000;6680000;10335000;0;0;0;1653600;11988600;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ENERCON LTDA;00000198;2009-06-10;"Corte energía por tormenta electrica, se debe cambiar Descargadores de sobretensión y juegos de premoldeados en celda de medida";Emergencia;PEREIRA - CD;Pereira;00000177-00;2009-06-23;EPER-060-09 ;2009-06-24;Facturada total;430416;1666420;2096836;0;0;0;335493;2432329;2432330;2160454;155;Acta finalización;2009-10-24;;Si;155;305845;1480154;1785999;0;0;0;285760;2071759;76461;0;76461;0;0;0;12234;88695
INCOEL LTDA;00000294;2009-08-12;"Cambio de iluminación en el laboratorio de calidad";Proyecto;CERVECERIA TOCANCIPÁ;Tocancipá;00000178-00;2009-08-12;OM09-403 ;2009-08-12;Facturada total;448000;811400;1259400;0;0;0;201504;1460904;1460904;1302849;230;Acta finalización;2009-10-23;;Si;230;319625;723615;1043240;0;0;0;166918;1210158;79906;0;79906;0;0;0;12785;92691
ANDINA S.A.;00000200;2009-06-10;"Falla en el punto de conexión, cambio de cortacircuitos con canastilla de línea viva.";Emergencia;NEIVA -  CD;Neiva;00000179-00;2009-07-01;CT-CIM-09-46 ;2009-07-02;Facturada total;518916;2965000;3483916;0;0;0;557426;4041342;4041343;3589618;226;Acta finalización;2009-10-26;;Si;226;368731;2633585;3002316;0;0;0;480370;3482686;92183;0;92183;0;0;0;14749;106932
ANDINA S.A.;00000276;2009-07-31;"Fluido Electrico en Oficina Facturación";Servicio por demanda;CUCUTA - CD PREMIER;Cúcuta;00000180-00;2009-08-11;;2009-08-11;Facturada total;162000;114800;276800;0;0;0;44288;321088;321088;285198;226;Acta finalización;2009-10-26;;Si;226;115114;101968;217082;0;0;0;34733;251815;28778;0;28778;0;0;0;4605;33383
INCOEL LTDA;00000164;2009-05-27;"Arreglos menores, desmantelar tuberías";Servicio por demanda;MALTERIA TIBITÓ;Tibirita;00000181-00;2009-06-23;OM09-343 ;2009-06-23;Facturada total;3491125;0;3491125;0;0;0;558580;4049705;4049705;3606496;168;Acta finalización;2009-10-24;;Si;168;2487239;0;2487239;0;0;0;397958;2885197;621810;0;621810;0;0;0;99490;721300
ANDINA S.A.;00000206;2009-06-11;"Mantenimiento Complementario";Mantenimiento;TUNJA - CD;Tunja;00000182-00;2009-06-11;CT-CIM-09-38A ;2009-07-16;Facturada total;720500;2868700;3589200;0;0;0;574272;4163472;4163472;3696876;191;Acta finalización;2009-10-26;;Si;191;511803;2547208;3059011;0;0;0;489442;3548453;127951;0;127951;0;0;0;20472;148423
INCOEL LTDA;00000184;2009-06-03;"Instalaciones Electricas y Adecuaciones Autosur";Proyecto;BOGOTA - CD SUROCC AUTOSUR;Bogotá;00000183-00;2009-07-16;OM09-378 ;2009-06-13;Recotizada;8681200;12101323;20782523;0;0;0;3325203;24107726;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000184;2009-06-03;"Instalaciones Electricas y Adecuaciones Autosur";Proyecto;BOGOTA - CD SUROCC AUTOSUR;Bogotá;00000184-00;2009-07-16;OM09-377 ;2009-06-13;Descartada;2843400;11400754;14244154;0;0;0;2279064;16523218;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ENERCON LTDA;00000092;2009-04-20;"Cambio de Iluminación, Mantenimiento, …Traslado y puesta en marcha de planta e iluminación";Proyecto;MANIZALES - VENTAS;Manizales;00000185-00;2009-06-13;;2009-06-13;Facturada total;2239600;5575000;7814600;0;0;0;1250336;9064936;9064936;0;212;Acta finalización;2009-11-06;;No;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000090;2009-04-20;"Aumento de carga de 75 o 112.5kVA 13.2/ 0.22kV ";Proyecto;TUNJA - CD;Tunja;00000186-00;2009-06-13;CT-CIM-09-14(B);2009-06-13;Facturada total;370000;8300000;8670000;0;0;0;1387200;10057200;10057200;8930100;184;Acta finalización;2009-10-26;;Si;184;262828;7369828;7632656;0;0;0;1221225;8853881;65707;0;65707;0;0;0;10513;76220
ANDINA S.A.;00000191;2009-06-09;"Verificar malla de puesta a tierra, tensión neutro tierra e instalación de UPS. Swich Comunicaciones";Proyecto;B/MANGA FINCA - DIV VTAS ORIENTE;Bucaramanga;00000187-00;2009-06-11;CT-CIM-09-36 ;2009-06-13;Recotizada;235000;779000;1014000;0;0;0;162240;1176240;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000205;2009-06-10;"Revisión lamparas oficinas Gerencia Planeacion Transporte Primario - Edificio Vp Distribución";Servicio por demanda;TECHO;Bogotá;00000188-00;2009-06-17;OM09-349;2009-06-17;Facturada total;60000;58000;118000;0;0;0;18880;136880;136880;121580;155;Acta finalización;2009-10-26;;Si;155;42635;51517;94152;0;0;0;15064;109216;10659;0;10659;0;0;0;1705;12364
ANDINA S.A.;00000208;2009-06-12;"Mantenimiento Luminarias tercer piso edificio Administrativo";Servicio por demanda;CERVECERIA BUCARAMANGA;Bucaramanga;00000189-00;2009-06-12;CT-CIM-09-40 ;2009-06-16;Recotizada;144000;264000;408000;0;0;0;65280;473280;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000209;2009-06-12;"Mantenimiento Luminarias en porteria Superior";Proyecto;CERVECERIA BUCARAMANGA;Bucaramanga;00000190-00;2009-06-12;CT-CIM-09-41 ;2009-06-16;Ejecutada;838000;3475000;4313000;0;0;0;690080;5003080;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000210;2009-06-12;"Mantenimiento resistencia y aseo cuarto Planta Electrica";Servicio por demanda;VILLAVICENCIO - CD;Villavicencio;00000191-00;2009-06-12;CT-CIM-09-42 ;2009-06-16;Facturada total;155000;170000;325000;0;0;0;52000;377000;377000;334860;211;Acta finalización;2009-10-26;;Si;211;110140;150998;261138;0;0;0;41782;302920;27535;0;27535;0;0;0;4406;31941
INCOEL LTDA;00000167;2009-05-28;"Acometida Regulada capacidad de 6kVA 208V desde tablero regulado de la Div de Ing Techo hasta Seguridad Física con el fin de alimentar el CCTV.";Proyecto;TECHO;Bogotá;00000192-00;2009-06-17;OM09-347;2009-06-17;Facturada total;866600;3529953;4396553;0;0;0;703448;5100001;5100001;4529943;149;Acta finalización;2009-10-26;;Si;149;615788;3135388;3751176;0;0;0;600188;4351364;153947;0;153947;0;0;0;24632;178579
INCOEL LTDA;00000135;2009-05-14;"Mantenimiento Transformadores";Mantenimiento;CERVECERIA DEL VALLE;Yumbo;00000193-00;2009-06-17;OM09-352;2009-06-18;Facturada total;98400;746160;844560;0;0;0;135129;979689;979690;869897;166;Acta finalización;2009-10-26;;Si;166;69898;662539;732437;0;0;0;117190;849627;17474;0;17474;0;0;0;2796;20270
INCOEL LTDA;00000126;2009-05-11;"Mantenimiento Iluminación Torre Mástil";Servicio por demanda;TECHO;Bogotá;00000194-00;2009-06-17;OM09-351;2009-06-17;Pendiente;95000;548104;643104;0;0;0;102896;746000;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDINA S.A.;00000202;2009-06-10;"Falla en lámparas que iluminan el lugar donde se atienden los conductores";Servicio por demanda;VILLAVICENCIO - CD;Villavicencio;00000195-00;2009-06-30;CT-CIM-09-44 ;2009-07-02;Facturada total;215982;366000;581982;0;0;0;93117;675099;675099;599639;211;Acta finalización;2009-10-26;;Si;211;153472;325090;478562;0;0;0;76570;555132;38368;0;38368;0;0;0;6139;44507
ANDINA S.A.;00000207;2009-06-11;"Filtración Centro de Computo, impermeabilizar División de Ingeniería";Servicio por demanda;TECHO;Bogotá;00000196-00;2009-07-22;CT-CIM-09-61 ;2009-07-24;Facturada total;255000;795000;1050000;0;0;0;168000;1218000;1218000;1081857;211;Acta finalización;2009-10-26;;Si;211;181198;706138;887336;0;0;0;141974;1029310;45299;0;45299;0;0;0;7248;52547
INCOEL LTDA;00000187;2009-06-04;"Soporte Tecnico para conectar y desconectar equipos de audio, video e ilum. Lanzamiento de Vuelta Colombia. Club Deportivo";Servicio por demanda;TECHO;Bogotá;00000197-00;2009-06-23;OM09-353;2009-06-24;Facturada total;54320;0;54320;0;0;0;8691;63011;63011;55968;211;Acta finalización;2009-10-26;;Si;211;38599;0;38599;0;0;0;6176;44775;9650;0;9650;0;0;0;1544;11194
INCOEL LTDA;00000204;2009-06-10;"Iluminación de emergencia en el sótano del parqueadero";Servicio por demanda;BOGOTA - CALLE 22;Bogotá;00000198-00;2009-06-11;OM09-346;0000-00-00;Pendiente;240700;1098266;1338966;0;0;0;214234;1553200;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INGELCOR LTDA;00000213;2009-06-18;"Puesta a tierra de pisos falsos cuarto de celdas y control planta ";Servicio por demanda;CERVECERIA AGUILA;Barranquilla;00000199-00;2009-06-19;ING-CC-009 ;2009-06-23;Facturada total;420094;994600;1414694;0;0;0;226351;1641045;1641045;1457616;155;Acta finalización;2009-10-26;;Si;155;298510;883428;1181938;0;0;0;189110;1371048;74628;0;74628;0;0;0;11940;86568
INGELCOR LTDA;00000169;2009-05-28;"Mantenimiento lámparas Bodega";Servicio por demanda;SANTA MARTA - CD;Santa Marta;00000200-00;2009-06-19;ING-CC-008 ;2009-06-23;Recotizada;1110954;139200;1250154;0;0;0;200024;1450178;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000168;2009-05-28;"Casetas pony, no tiene energía y arreglos electricos menores Club Deportivo";Servicio por demanda;TECHO;Bogotá;00000201-00;2009-06-23;OM09-354;2009-06-24;Facturada total;168500;212810;381310;0;0;0;61009;442319;442320;392879;211;Acta finalización;2009-10-26;;Si;211;119733;189023;308756;0;0;0;49401;358157;29933;0;29933;0;0;0;4789;34722
INCOEL LTDA;00000216;2009-06-24;"Traslado de puntos electricos";Servicio por demanda;CERVECERIA DEL VALLE;Yumbo;00000202-00;2009-06-24;OM09-356;2009-06-24;Facturada total;264000;123931;387931;0;0;0;62068;449999;450000;399568;179;Acta finalización;2009-10-26;;Si;179;187531;110042;297573;0;0;0;47612;345185;46883;0;46883;0;0;0;7501;54384
INCOEL LTDA;00000215;2009-06-23;"Mantenimiento Iluminación Distribución";Servicio por demanda;TECHO;Bogotá;00000203-00;2009-06-24;OM09-355;2009-06-25;Pendiente;124000;474000;598000;0;0;0;95680;693680;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000217;2009-06-24;"Instalación de un banco de condensadores para la Subestación N°6";Proyecto;CERVECERIA DEL VALLE;Yumbo;00000204-00;2009-06-24;OM09-357;2009-06-25;Pendiente;572588;966632;1539220;0;0;0;246275;1785495;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000218;2009-06-25;"Servicio de container bodega POSM";Proyecto;CERVECERIA AGUILA;Barranquilla;00000205-00;2009-06-25;OM09-359-1;2009-06-25;Facturada total;2167749;0;2167749;0;0;0;216774;2384523;2384524;2168616;199;Acta finalización;2009-11-06;;Si;199;1577176;0;1577176;0;0;0;157718;1734894;394294;0;394294;0;0;0;39429;433723
INCOEL LTDA;00000164;2009-05-27;"Arreglos menores, desmantelar tuberías";Servicio por demanda;MALTERIA TIBITÓ;Tibirita;00000206-00;2009-06-25;OM09-358;2009-06-25;Facturada total;277700;53300;331000;0;0;0;52960;383960;373960;341043;211;Acta finalización;2009-10-26;;Si;211;197328;47342;244670;0;0;0;39147;283817;49332;0;49332;0;0;0;7893;57225
CICONTROL LTDA;00000220;2009-06-26;"Mantenimiento de iluminación Complementario Sede principal y Corral Piedra";Mantenimiento;CUCUTA - CD PREMIER;Cúcuta;00000208-00;2009-06-26;OF-233-09 ;2009-06-26;Ejecutada;412000;1181280;1593280;0;0;0;254924;1848204;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CICONTROL LTDA;00000220;2009-06-26;"Mantenimiento de iluminación Complementario Sede principal y Corral Piedra";Mantenimiento;CUCUTA - CD PREMIER;Cúcuta;00000209-00;2009-06-26;OF-223A-09;2009-06-26;Facturada total;630000;1624000;2254000;0;0;0;360640;2614640;2614640;0;156;Acta finalización;2009-11-06;;No;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INCOEL LTDA;00000219;2009-06-26;"Arreglo de Lamaparas sede social y deportiva";Emergencia;CALI - CLUB DEPORTIVO;Cali;00000210-00;2009-06-26;OM09-360;2009-07-02;Facturada total;140000;430800;570800;0;0;0;91328;662128;662128;587353;236;Acta finalización;2009-10-26;;Si;236;99352;382149;481501;0;0;0;77040;558541;24838;0;24838;0;0;0;3974;28812
INCOEL LTDA;00000145;2009-05-15;"Control de Acceso y Circuito Cerrado de Televisión";Proyecto;TECHO;Bogotá;00000211-00;2009-07-21;OM09-380 ;2009-06-30;Facturada total;1883175;4591947;6475122;0;0;0;1036019;7511141;7511141;6671576;187;Acta finalización;2009-10-26;;Si;187;1338145;4078677;5416822;0;0;0;866692;6283514;334536;0;334536;0;0;0;53526;388062
INCOEL LTDA;00000145;2009-05-15;"Control de Acceso y Circuito Cerrado de Televisión";Proyecto;TECHO;Bogotá;00000212-00;2009-07-21;OM09-381 ;2009-07-01;Facturada total;2163175;5082702;7245877;0;0;0;1159340;8405217;8405217;7465716;190;Acta finalización;2009-10-26;;Si;190;1537107;4514578;6051685;0;0;0;968270;7019955;384277;0;384277;0;0;0;61484;445761
INCOEL LTDA;00000145;2009-05-15;"Control de Acceso y Circuito Cerrado de Televisión";Proyecto;TECHO;Bogotá;00000213-00;2009-07-21;OM09-382 ;2009-07-01;Facturada total;1262500;3462037;4724537;0;0;0;755925;5480462;5480463;4867879;189;Acta finalización;2009-10-26;;Si;189;897106;3075065;3972171;0;0;0;635547;4607718;224277;0;224277;0;0;0;35884;260161
